,FIPS,civil_unemploy_1990,civil_unemploy_2000,civil_unemploy_2010,median_HH_inc_1990,median_HH_inc_2000,median_HH_inc_2010,femaleHH_ns_pct_1990,femaleHH_ns_pct_2000,femaleHH_ns_pct_2010,vacant_HHunit_1990,vacant_HHunit_2000,vacant_HHunit_2010,owner_occ_pct_1990,owner_occ_pct_2000,owner_occ_pct_2010,eduattain_HS_1990,eduattain_HS_2000,eduattain_HS_2010,pctfam_pover_1990,pctfam_pover_2000,pctfam_pover_2010,healthfac_1999,healthfac_2005,healthfac_2005_1999,population_2000
127,6017,4.4,3.5,8.2,35058,51484,70000,10.46285714,8.9,8.8,23.76853102,17.3,20.3,70.4,74.7,73.2,85.9,22.2,23.3,5.831447964,5,5.2,1.874612122,2.226501769,0.351889647,156299
128,6019,11.6,7.1,11.4,26377,34725,46430,19.03560987,15.2,16.9,6.210652777,6.6,8.3,54.3,56.5,54.8,66.2,21.1,23.2,16.78699699,17.6,17.7,1.9739632,2.081542944,0.107579743,799407
129,6021,12.4,5.5,8.3,22831,32107,43074,13.72883988,10.9,11.7,5.445385357,8.1,9.1,61.8,63.8,62.2,66.9,26.8,24.2,14.10471684,12.5,13.8,0,1.020678184,1.020678184,26453
130,6023,7.9,5.2,8.6,23586,31226,40089,16.33317822,11.8,10.9,9.218915008,8.4,9,58.8,57.6,55,80.5,25.7,26,12.84261788,12.9,11.4,2.394916138,2.387012125,-0.007904014,126518
131,6025,25.4,6.2,14.7,22442,31870,38685,18.96319655,17.1,19.6,10.16712711,10.3,12.4,57.6,58.3,55.9,53.2,22,23,20.81272354,19.4,19.6,1.257366835,1.432976728,0.175609893,142361
132,6029,10.8,6.7,11.4,28634,35446,47089,16.47379069,14.5,15.7,8.636903683,9.9,10.5,59.3,62.1,60,67.6,25.4,26.8,13.7076059,16.8,16.8,1.570328499,1.715421412,0.145092912,661645
133,6031,11.2,6.5,12,25507,35749,48684,16.44380353,14.3,15.9,5.709561327,5.9,6,52.9,55.9,54.2,65.6,28.9,28.1,15.00909642,15.8,15.2,1.05050942,1.212720433,0.162211013,129461
134,6033,8.8,5.5,11.8,21794,29627,39491,13.88791471,11.3,12.2,27.81555756,26.3,25.2,71.2,70.6,65.8,70.9,29.8,32.9,12.2586004,12.9,13.4,1.543501003,1.64640107,0.102900067,58309
135,6035,9.8,3.9,9.2,26764,36310,50317,12.84563122,10.3,10.3,17.52268778,19.8,20.9,69.4,68.3,65.5,72.8,30.9,26.7,10.4411298,11.1,10.5,1.300697647,1.300697647,0,33828
136,6037,5.9,5,8.7,34965,42189,55476,19.38651172,14.7,15.3,5.493903127,4.2,5.9,48.2,47.9,47.7,70,18.8,21.3,11.64739129,14.4,12.6,2.206140805,2.551437926,0.34529712,9519338
137,6039,13.4,7.1,12,27370,36286,46039,13.7386288,12.2,13.3,7.982225682,10.5,11.8,64.9,66.2,64,63.4,25.3,25.5,13.10781318,15.9,14.6,1.324029925,1.315907042,-0.008122883,123109
138,6041,2.5,1.9,5.6,48544,71306,89268,13.83916277,8.5,8.8,4.762573053,4.1,7.2,62.1,63.6,62.6,91.9,12.4,12.8,2.968718192,3.7,3.9,3.328089806,3.332133657,0.004043852,247289
139,6045,7.6,4.5,9,26443,35996,43759,15.39923051,11.7,11.5,9.599096556,9.9,13.3,62.1,61.3,59,78.7,26,25.2,10.95088721,10.9,11.7,2.387990494,2.492320176,0.104329682,86265
140,6047,12.8,7.8,13.8,25548,35532,43844,15.93673403,14.1,15.8,5.271357644,6.7,9.6,54.4,58.7,54.5,63.1,23.9,25.7,15.43463381,16.9,18,1.477055767,1.605288905,0.128233137,210554
141,6049,9.6,6.7,11.4,22029,27522,34588,11.19487373,8.8,10,20.56934932,21.3,21.7,69.6,70.7,68.6,72.2,29.4,28.9,11.61809816,16.4,16,1.269975659,1.481638269,0.21166261,9449
142,6053,9.6,5.2,10.2,33520,48305,59271,14.13840872,11.6,12.7,6.813007325,8,9.4,50.6,54.6,50.9,72.9,18.6,20.6,8.469977867,9.7,10.6,1.869265884,2.073366819,0.204100935,401762
143,6055,4.1,2.7,7.4,36773,51738,67389,13.24575232,9.9,10.3,6.531821987,6.5,10.7,64.5,65.1,62.6,80.7,20.5,20.5,4.556095175,5.6,6.6,2.413923511,2.64726945,0.233345939,124279
144,6057,4.8,2.8,8.1,32200,45864,57121,10.33540482,8.8,8.7,17.65367316,16.7,21,74.4,75.8,72,86.3,23.8,22.8,5.808675919,5.5,6.1,2.759879608,3.031521302,0.271641694,92033
145,6059,3.5,3.3,7.4,45922,58820,74344,13.74780936,10.7,11.6,5.485948585,3.5,5.4,60.1,61.4,59.3,81.2,17.5,18.6,5.224982642,7,7.1,2.521880245,3.093150414,0.57127017,2846289
146,6061,4.2,2.6,6.9,37601,57535,74447,11.73356213,9.2,9.2,17.69154714,13,13.1,70.7,73.2,71,85.1,21.3,20.9,5.277605779,3.9,4.2,2.294695228,3.003232702,0.708537474,248399
147,6063,9.8,5.3,9.9,24299,36351,44000,11.28478186,8,8,31.9628203,32.8,42.3,67.5,70,69.5,82.7,27.7,30.2,9.806936614,9,8.4,2.064925086,2.064925086,0,20824
148,6065,7.1,4.4,11.2,33081,42887,57768,13.09436945,12,13.3,16.90203721,13.4,14.3,67.4,68.9,67.4,74.1,24.7,26.2,8.369037609,10.7,10.1,1.5355377,1.928319573,0.392781873,1545387
149,6067,4.6,4.2,10.2,32297,43816,56439,19.49291789,14.1,14.8,5.518542821,4.5,7.6,56.6,58.2,57.5,82.2,22.9,22.4,9.764491251,10.3,10.2,1.810381537,1.955865922,0.145484385,1223499
150,6069,12.1,4.5,10.3,36473,57469,65771,12.2700738,10.5,12.6,6.606704824,3.7,6,61.1,68.2,65,68.4,23.2,23.5,7.257714037,6.7,9.2,1.145884209,1.371304054,0.225419844,53234
151,6071,5.6,4.9,11.1,33443,42066,55845,15.99931758,14.8,16.2,14.30765656,12.1,12.6,63.3,64.5,62.7,75.4,25,26.8,10.2787476,12.6,11.7,1.352494451,1.619249412,0.266754961,1709434
152,6073,4.6,3.6,7.8,35022,47067,63069,16.00759391,11.6,12.1,6.217978526,4.4,6.7,53.8,55.4,54.4,81.9,19.9,19.8,8.143516254,8.9,8.6,1.982704731,2.289048426,0.306343696,2813833
153,6075,3.8,3,7.1,33414,55221,71304,21.34582047,8.9,8.3,6.9677384,4.9,8.3,34.5,35,35.8,78,13.9,14.4,9.733830258,7.8,7.2,2.952108382,2.959833044,0.007724662,776733
154,6077,9.9,6.2,12.3,30635,41282,54341,17.19913072,14,15.4,4.882302705,4,8,57.6,60.4,59.2,68.6,25.2,27.2,12.04191136,13.5,12.2,1.657209571,1.859481403,0.202271832,563598
155,6079,4.6,3.4,7.4,31164,42428,57365,12.97974006,9.1,9.3,10.99667406,9.3,13,59.8,61.5,59.7,83.3,21.8,22,6.823140998,6.8,5.9,2.391752912,2.756596576,0.364843664,246681
156,6081,2.6,2.2,6.5,46437,70819,85648,14.61399607,10.1,10.8,3.91926349,2.5,4.9,60.2,61.4,59.4,84.1,17.5,17.8,4.285009471,3.5,4.7,2.081562756,2.221559164,0.139996408,707161
157,6083,4.9,4.2,7.5,35677,46677,60078,14.05369611,10,10.9,6.042027087,4.4,7,54.7,56.1,52.7,80,19,18.5,7.44943435,8.5,8.6,2.511600187,2.67686999,0.165269803,399347
158,6085,3.9,2.6,7.8,48115,74335,86850,14.90170347,10,10.7,3.713164519,2.3,4.4,59.1,59.8,57.6,82,15.9,16.5,4.961200306,4.9,6.1,2.188893875,2.462282738,0.273388863,1682585
159,6087,7.1,4.1,8.3,37112,53998,65253,14.95572258,10.2,10.5,9.046779425,7.8,9.7,59.9,60,57.5,81.9,16.6,16.8,6.24737025,6.7,7.7,2.34348714,2.437383119,0.093895979,255602
160,6089,8.6,5,11.7,25581,34335,43944,15.23978949,11.9,12.2,7.573655701,7.8,9,64.5,66.1,64.4,78.4,27.6,26.8,11.03004397,11.3,12.7,2.768657813,3.228058999,0.459401186,163256
161,6093,12.1,5.2,12.1,21921,29530,36981,13.78767804,10.1,9.9,14.07576585,15.5,18.4,67.2,67.2,64.7,77.4,28.2,27.2,11.61781562,14,13,2.166993973,2.234712535,0.067718562,44301
162,6095,4.8,3.8,9.3,39113,54099,68409,15.19106394,13.8,14.7,5.106539617,3.1,7.2,62.9,65.2,63.2,82.7,24.5,24.5,5.972723718,6.1,7.8,1.31798389,1.457386032,0.139402142,394542
163,6097,3.9,2.8,7.9,36299,53076,63274,14.62613641,10.4,10.6,7.482211819,5.9,9.2,62.9,64.1,60.4,84.4,20.4,21,5.189422858,4.7,6.3,2.507555373,2.614399037,0.106843664,458614
164,6099,11.8,7.1,12.5,29793,40101,51094,15.34260811,13.7,14.6,5.038363365,3.8,8,60.7,61.9,60.2,68.4,26.1,27.7,11.43139066,12.3,13.1,1.794195487,2.093973785,0.299778298,446997
165,6101,14,7,13.4,27096,38375,50944,14.80742132,11.7,12.8,4.353764019,4.5,7.2,58.7,61.5,61.1,72.3,23.6,24.8,12.16113799,12.1,11.3,2.34384898,2.394526796,0.050677816,78930
166,6103,10,5.3,11.3,22436,31206,38137,13.47045191,11.6,12.8,8.327206783,10.8,11.9,68.6,67.6,64.6,72.2,30.8,30.5,12.63444715,13,14.7,1.641713806,1.641713806,0,56039
167,6107,12.3,7.6,12.1,24450,33983,43851,16.40423892,14.5,16.1,6.810585356,7.7,8,60.1,61.5,58.8,60.2,22.9,24.5,18.01733254,18.8,18.9,1.486328226,1.570562549,0.084234324,368021
168,6109,6.7,3.8,10.6,27030,38725,47462,11.7638025,9.6,9.2,28.6633565,25.9,29.1,70.6,71.3,69.8,80,29.7,29.3,6.861771223,8.1,8.3,2.34858076,2.770591365,0.422010605,54501
169,6111,5.7,3.4,7.2,45612,59666,75348,12.89106832,10.9,11.8,4.893250116,3.4,5.2,65.5,67.6,65.3,79.4,19.7,19.8,4.967500374,6.4,6.7,2.226509134,2.631449674,0.40494054,753197
170,6113,6.8,4.5,8.9,28866,40769,57077,16.10738255,11.1,11.3,3.826415094,3.6,5.6,51.9,53.1,52.8,79.1,19.8,20.1,9.820770931,9.5,9,1.328115736,1.417052057,0.088936322,168660
171,6115,10.6,5.9,14.6,21523,30460,46807,17.05202312,13.3,14.3,6.914568134,9.3,12,52.8,54.1,59.5,68.5,27.2,26.9,15.99814974,16.3,13.9,0.996363274,1.095999601,0.099636327,60219
172,8005,3.7,2.4,6.7,37234,53570,58719,14.90112792,10.6,11.8,8.273797172,3,6,63.6,68,64.1,91.5,20.5,21.7,4.376434003,4.2,9,2.567796593,3.114964741,0.547168149,487967
173,8013,4.7,3.2,6.3,35322,55861,64839,12.7908046,7.7,7.7,6.572536752,4.4,6.1,61.1,64.7,62.9,91.3,15.1,13.6,5.636059128,4.6,6.5,2.708659471,3.154953173,0.446293702,291288
174,8023,10.4,6,11.4,13057,19531,24388,16.15472127,11.3,11.6,31.61216294,31.7,40.7,77.3,78.2,77.1,60.5,27.3,33.5,27.54098361,21.3,20.4,0,0,0,3663
175,8029,6.9,3.1,6.9,18532,32785,40451,9.113219895,7.9,7.9,16.96092045,10.6,12.8,74.5,77.5,75.3,73,34,35.9,13.50441059,8.5,9.8,1.976000575,2.299346123,0.323345549,27834
176,8031,5.5,3.8,7.8,25106,39500,45501,22.19154966,10.8,10.6,11.9698209,4.9,7.9,49.2,52.5,50,79.2,20,20.5,13.057221,10.6,14.8,2.877562942,2.93525844,0.057695498,554636
177,8035,3.1,1.4,4.7,51718,82929,99198,6.542592912,5.7,7.1,6.491409089,3.8,4.5,85.2,87.9,80.6,94.8,13.1,14,2.345145491,1.6,1.9,1.086672053,2.190412253,1.1037402,175766
178,8039,4,1.8,7,36273,62480,78958,5.935577271,5.7,5.8,15.51163373,4.8,6.3,82.9,89.6,88.1,84.2,27.4,31.2,5.712193336,2.5,2.3,0.654186795,0,-0.654186795,19872
179,8041,7,3.1,7.5,29604,46844,56268,13.83159614,10.2,11.3,10.96052249,4.9,6.7,57.4,64.7,64.5,88.3,22.9,22.7,8.141906705,5.7,8.1,2.170510844,2.611577219,0.441066375,516929
180,8043,6.3,1.8,4.9,19988,34150,37847,13.44274164,9.2,9.6,14.39742746,11.2,13.8,72.9,75.9,74.9,75.4,36.7,35.2,12.17137293,8.3,9.8,1.560299057,1.603640698,0.04334164,46145
181,8045,4,1.9,5.6,29176,47016,64902,10.78332915,7.8,8.5,9.994407606,6.4,12.7,57.9,65.2,65.9,85.2,26.9,28.7,7.261384903,4.6,6.6,1.986709598,2.489095933,0.502386335,43791
182,8047,2.4,1.7,4.1,31898,51942,58036,8.372641509,5.7,5.1,46.34946678,30.2,30.9,75.5,78.4,77,93,25.6,22.4,7.126436782,1,7.1,0,0.630649569,0.630649569,4757
183,8051,7.2,3.9,4.8,23013,36916,49356,9.96393147,5.4,5.2,47.1483411,38.2,42.9,51.3,58.3,59.9,90.6,17.8,18.8,6.548135299,6,1.6,2.86615076,3.081112066,0.214961307,13956
184,8063,1.2,1.3,4.7,23125,33152,41678,8.615537849,6.3,7.7,13.61662531,12.8,13.9,71.2,71.9,71.1,73.5,31.6,37.1,10.7300343,9.4,6.2,0,0,0,8011
185,8067,5.8,4,5.3,25759,40159,56422,13.21178821,8.7,8.1,22.29431612,16.5,18.4,65.3,68.4,66.9,85.7,23.1,21.1,10.34397119,6.7,5.7,2.935754762,3.686761794,0.751007032,43941
186,8069,4.8,3,7,29686,48655,56447,11.39966559,7.9,8.2,9.431828405,7.8,9.4,62.9,67.7,65.5,88.6,21.3,20.3,6.567622735,4.3,6.9,2.274408137,2.819152743,0.544744606,251494
187,8071,8.1,3.1,8,16286,28273,38134,17.94802382,11.6,11.6,22.27956989,19.1,22.3,67,70.6,70.1,67.6,27.2,28.4,20.67204301,14,13,2.367330834,2.235812455,-0.13151838,15207
188,8077,5.9,3.7,5.5,23698,35864,52067,13.99346945,9.8,10,7.544378698,5.4,7.3,64.9,72.7,71.4,79.5,30.3,31,11.40645767,7,7.9,2.210657606,2.933207174,0.722549568,116255
189,8081,5.6,3.8,4.4,31615,41528,53587,10.12740934,8.2,9,20.19102197,11.6,11.8,66.7,72.1,69.6,79.9,33.5,37.8,8.998691099,6.9,10.8,1.896237864,2.275485437,0.379247573,13184
190,8083,7.2,4.4,8.8,22491,32083,44103,13.7186223,10.6,11.5,16,12.3,12.8,74.2,74.8,72.4,74.8,33.1,29.7,16.08283337,13.1,14.2,2.266051196,3.105329417,0.839278221,23830
191,8085,6.2,3.2,7.4,22610,35234,46590,10.8705005,8.7,9.1,9.156766155,8.2,9.7,72,74.9,72.3,74.5,33.4,34,11.02306495,8.9,8.1,2.692031587,3.260349366,0.568317779,33432
192,8087,4.4,2.6,7.4,22849,34568,43111,10.89983022,9,10.6,11.82015168,8.4,10.4,62.5,68.4,65,67.6,31,33.8,12.3656831,8.5,12.8,0,0,0,27171
193,8089,7,4.8,8.3,18178,29738,34142,16.37298091,12,13.8,13.11362856,10.1,13.8,66.9,69.1,64.9,69.4,30.7,31.3,19.56007999,14.2,16,2.06784501,0,-2.06784501,20311
194,8095,1.5,1.7,2.5,21484,32177,44084,9.475465313,5.6,6.3,12.65306122,11.6,12.8,72.3,75.6,71.8,79,32.1,33.4,11.00840336,8.8,3.7,0,1.785714286,1.785714286,4480
195,8099,5.4,2.6,5.3,20625,29935,33969,14.75869809,10.9,12.6,14.87617421,11.2,16.9,65.5,66.2,66.4,70.2,28.9,29.1,16.93299692,14.5,18.7,1.657115239,0,-1.657115239,14483
196,8101,7.1,3.7,9.6,21553,32775,40699,19.40267084,13.3,14.1,7.499213713,7.4,9.4,67.9,70.4,67.1,73.9,31,29.7,16.69148746,11.2,13.6,2.304342909,2.580015834,0.275672925,141472
197,8107,4.1,2.5,4.1,31409,53612,60876,10.25789626,5.8,5.7,40.73713792,29.1,39.3,61.2,69.2,69.9,91.7,17.7,20.1,7.31292517,2.8,4.7,3.047232098,3.656678517,0.60944642,19690
198,8109,11.7,3.6,10.5,15853,25495,30430,14.90939044,11,10.6,28.75108413,25.5,31.3,67.1,69.3,69,65.9,24.8,29.3,24.53441296,18.7,20.2,0,1.014027379,1.014027379,5917
199,9001,4.7,3.1,7.6,49891,65249,81268,15.77813186,11.5,12.3,5.963835921,4.5,7.1,68.2,69.2,68.6,81,23.5,23.8,4.463310495,5,5.6,2.536917877,2.535784819,-0.001133058,882567
200,9003,5.2,4,8.1,40609,50756,62590,18.30849053,13.5,14.5,5.008893778,5.1,6.3,62.7,64.2,65.5,77.7,28.6,28.7,6.033964001,7.1,8,2.37872193,2.434719307,0.055997377,857183
201,9005,4.8,2.7,6.5,42565,56273,69639,11.63554923,8.6,9.4,10.64033174,9.7,12.5,73.2,75.2,76.3,80.9,31.4,31.1,2.35571015,2.7,3.6,2.179007975,2.16254192,-0.016466055,182193
202,9007,4.1,3.4,5.6,43212,59175,74906,12.93525786,8.8,9.4,11.27076129,8.8,10.2,70.4,72.1,74.4,82.6,28.6,28.5,2.615081967,2.3,3,2.32151724,2.244133332,-0.077383908,155071
203,9009,5.6,3.9,8.2,38471,48834,61114,18.08011892,13.6,14.5,6.832905812,6.4,7.6,62.8,63.1,63.4,77.5,30.8,31.1,5.968619039,7,7.9,2.364054718,2.37012262,0.006067902,824008
204,9011,5.8,2.7,6.2,37488,50646,65419,13.46087218,11,11.8,10.73702147,9.8,11.5,64.7,66.7,67.7,80.9,32,31.4,4.688591342,4.5,5,2.003180387,2.122830853,0.119650466,259088
205,9013,4,2.6,5.8,45019,59044,77175,10.48183378,8,8.6,5.073162371,4.1,6,72,73.5,75.3,84.7,29,27,2.732884574,2.9,3.2,1.429996187,1.59132909,0.161332903,136364
206,9015,7.2,4,9.5,33851,45115,59370,14.93083808,11.9,12.3,7.704623267,6.4,8.7,66.6,67.4,69.3,71.1,35.7,37.1,6.009369053,5.7,8.7,1.686665261,1.640831966,-0.045833295,109091
207,10001,5.1,3.6,7.7,29497,40950,53183,16.05152847,13.8,14.9,5.821023132,6.5,7.7,69.2,70,71.4,73.1,32.9,34.7,8.717339667,8.1,9.3,1.75221197,1.988997372,0.236785401,126697
208,10003,5.6,3.5,6.9,38617,52419,62474,17.32018724,13.4,14.9,5.415418299,5.3,6.8,68.3,70.1,69.7,80.6,29.6,29.4,5.015393955,5.6,6.6,2.108882292,2.294783765,0.185901472,500265
209,10005,3.8,2.8,7.4,26904,39208,51046,14.91754123,11.3,11.7,41.17274723,32.8,35.5,78.6,80.7,78.6,69.7,35.6,37.4,7.772939347,7.7,8,1.883323332,2.502585579,0.619262248,156638
210,11001,6.6,6.8,9.4,30727,40127,58526,39.78720093,18.9,16.4,10.361271,9.6,10.1,38.9,40.8,42,73.1,20.6,19.9,13.31364298,16.7,14.5,0,2.515474802,2.515474802,572059
211,12001,3.5,4.4,6.7,22084,31426,40644,20.80629875,12.3,12.8,9.825111994,8,10.9,54.1,54.9,54.5,82.7,20.3,20.9,14.43326335,12.2,11.6,2.463811337,2.789566654,0.325755316,217955
212,12005,8.9,2.9,7.5,24684,36092,47770,15.25499888,12,13,25.85039167,24,31.3,65.5,68.6,63.1,74.7,30.6,31.5,11.23831383,9.8,9.1,2.253452708,2.705492622,0.452039914,148217
213,12007,4.4,2.3,10,24625,33140,41126,16.23400366,13.3,15,11.18656624,11.5,13.9,77,79,76.3,65,40.1,39.7,12.03252033,11.1,12.7,0,1.111622202,1.111622202,26088
214,12009,5.3,2.8,8.8,30534,40099,49523,12.96608896,10.2,11.8,12.8463408,10.8,14.9,69.2,74.6,73.5,82.3,28.9,30.6,6.30295082,6.8,7.2,2.125023623,2.496692774,0.371669151,476230
215,12011,5.6,3.3,8.9,30571,41691,51694,15.79687304,12.5,15.3,15.94152642,11.7,15.3,68,69.5,66.6,76.8,28.4,28.7,7.124559718,8.7,9.1,2.792328859,3.335144774,0.542815915,1623018
216,12015,4.7,1.5,11.3,25746,36379,45037,8.249115357,7.2,8.5,25.07386953,19.9,27.1,79.6,83.7,79.7,75.7,35.7,35.3,5.191733769,5.3,7.4,2.379489787,3.156177847,0.776688061,141627
217,12017,8,2.8,12.4,21285,31001,37933,9.272549614,7.6,9.1,18.61635977,15.4,18.9,83.2,85.6,82.3,68.6,38,38.8,8.538593367,8.5,9.6,2.108650548,2.574416734,0.465766185,118085
218,12019,4.2,3,8.4,34860,48854,61185,11.21006646,10.7,12.9,8.909538125,6.5,8.9,73.4,77.9,76.4,81.2,31.7,30.6,5.365461309,5.1,6.4,1.874813584,2.308009147,0.433195563,140814
219,12021,5.3,1.9,7.5,34001,48289,58106,10.01484188,7.2,8.6,34.4735305,28.8,32.5,70.2,75.6,72.2,79,26.2,27.9,6.409733551,6.6,7.9,2.339116148,3.18247095,0.843354802,251377
220,12023,8.3,3.3,13,21961,30881,38214,17.6536992,12.9,14.7,12.38635088,11.3,12.9,73.7,77.2,73,69,34.9,36.7,15.37336545,11.4,12.2,2.070320103,2.30035567,0.230035567,56513
221,12027,7,2.7,10.2,20962,30714,35979,14.77009593,10.3,12.8,20.25218235,21,21.6,74,74.7,72,54.5,35.3,34.8,14.1998735,14.2,18.8,1.024558353,1.086652799,0.062094446,32209
222,12029,7.2,3.3,10.2,15380,26082,32312,13.47615757,10.6,11.7,39.23972071,29.3,32.2,82.6,86.4,82.2,57.7,39.4,42.2,21.32181999,14.5,6.5,0,0,0,13827
223,12031,5.2,3.2,8.7,28513,40703,49463,20.10173764,15.6,16.7,9.634914446,7.9,11.9,62,63.1,61.6,76.9,29.1,30.3,9.76737133,9.2,10.4,2.070925009,2.304594167,0.233669158,778879
224,12033,5.6,3.7,10.3,25158,35234,43573,19.92635725,15.1,16.3,12.13757462,10.9,15,64.7,67.3,64.9,76.2,28.3,29.7,13.32645796,12.1,12.4,1.949662036,1.987024897,0.037362861,294410
225,12039,4.9,4.3,11.1,19985,31248,35728,29.74652333,22.5,22.6,9.785315297,10.4,13.1,75.6,78,73.4,59.9,35.9,38.4,22.00078539,16.4,20.7,0.598842238,0.82063566,0.221793422,45087
226,12045,6.5,2.8,8.1,21866,30276,39178,14.74398519,11.9,10.8,31.78734816,35,41.4,78.5,81,74.8,66.4,37.1,39.4,13.68774824,13.7,15.5,0,0,0,13332
227,12049,11.4,5.2,11.3,22065,30183,37466,13.14026793,11.1,14.2,19.51895227,16.8,15.2,75.8,73.4,69.5,54.8,31.5,32.2,16.55104063,17,19,0.631078773,0,-0.631078773,26938
228,12051,12.9,4.6,14,24904,33592,37298,15.56712077,12.5,15.2,15.51533434,11.7,17.4,70.8,72.4,69.2,56.6,29.1,36.3,15.33798121,16.9,19.5,0.883733775,1.077050539,0.193316763,36210
229,12053,7.1,2.2,12,22741,32572,42011,8.975343139,8.7,11.4,15.43044504,11.6,15.1,84.5,86.5,80.5,70.5,37.7,37.8,7.930201999,7.1,8.7,2.240026911,2.897509212,0.657482301,130802
230,12055,8.7,1.9,10.5,21146,30160,34946,9.69716796,8.5,9.9,26.34990278,23.3,23.1,78,79.7,77.1,68.2,34.6,36.7,11.27009198,10.2,11.3,2.231989561,2.964539981,0.73255042,87366
231,12057,4.7,3.7,8.6,28477,40663,49536,17.67333834,13.2,14.8,11.65714907,8.1,11.6,63.1,64.1,60.9,75.6,26.7,28.1,9.532979825,9.1,10.7,2.318438998,2.82497187,0.506532873,998948
232,12059,6.7,3.1,8.7,17241,27923,32247,15.03358814,10.8,12,14.51731761,13.5,14.9,80.8,81.5,77.6,57.1,37.8,42.2,19.38610662,15.4,12.9,0,0,0,18564
233,12061,11.1,2.3,10.9,28961,39635,47341,10.94842175,8.9,9.8,19.24758106,15.1,21.2,75,77.6,74.8,76.5,29.1,28.4,5.867477827,6.3,8.9,2.877455798,3.337848726,0.460392928,112947
234,12063,5.8,2.8,8.6,19471,29744,38257,17.73610053,14.4,15.6,11.36642157,14.7,17.1,77,77.9,74,61.6,32.7,34.7,17.32231091,12.8,11,1.411613731,1.475777992,0.064164261,46755
235,12065,4.1,2.7,12,21782,32998,41359,22.28187919,15.1,15.1,9.397042093,10.6,14.9,76.7,80.9,77.3,64.1,32.2,38.2,17.54148324,13.3,11.2,0.620058906,1.085103085,0.465044179,12902
236,12067,5.6,2.1,8.1,20744,30651,46445,13.76488095,9.2,10.9,24.05119153,19.5,22.5,80.7,80.6,75.8,58.2,40.1,44.7,19.2,12.9,12.6,0.85445742,0,-0.85445742,7022
237,12069,7.9,1.9,8.1,23395,36903,46477,11.04889965,8.5,10.6,15.97078209,14,16.4,78.3,81.5,76.5,70.6,34.3,34.3,7.873103093,6.9,7.8,1.999734002,2.764477884,0.764743882,210528
238,12071,3.8,2,9.9,28448,40319,50014,11.45760196,8.7,10.3,25.88031801,23.1,30,72.1,76.5,71,76.9,32.5,32.2,6.143807804,6.7,7.8,2.186496344,2.785287874,0.59879153,440888
239,12073,3.1,5.7,8.4,27323,37517,44490,20.45303427,13,14,7.988933292,7.2,10.6,56.9,57,54.4,84.9,18.9,21.2,9.423384359,9.4,11.5,1.908524464,2.175801413,0.267276949,239452
240,12075,5.4,3.1,10.2,18807,26959,35737,15.02492925,11.8,13,18.10351832,16.3,18.5,81.8,83.6,80.2,62.8,38.2,38.8,16.59739912,15,15.3,0.812772134,0.986937591,0.174165457,34450
241,12079,8.6,2.7,8.8,18153,26533,37459,23.08067268,17.5,18.3,12,15.4,17.6,76,78.4,74.3,56.5,34.2,41.3,19.70395535,18.9,14.1,0.96087119,1.441306785,0.480435595,18733
242,12081,3.9,1.9,8.9,25951,38673,47812,12.35667137,9.4,10.8,20.98572606,18.6,21.4,70.9,73.8,71.3,75.6,31.9,32.2,6.79988453,7.1,8.9,1.871197945,2.503768911,0.632570965,264002
243,12083,5.8,2.9,11,22452,31944,40339,14.06581462,10.7,12,17.33162731,13,16,75.6,79.8,76.3,69.6,35.9,37.6,10.75125498,9.2,11.1,2.046995937,2.618609897,0.57161396,258916
244,12085,7.3,2.1,9.4,31760,43083,53210,9.367930805,7.4,8.6,20.6221517,15.6,18.2,76.9,79.8,77,79.7,28.3,28.3,5.021739852,5.6,6,2.919569797,3.645516882,0.725947085,126731
245,12086,7.8,5,8.5,26909,35966,43605,21.4791081,17.2,18.8,10.2339204,8.9,12.3,54.3,57.8,55.8,65,22.3,27.4,14.15440229,14.5,13.8,0,3.326141117,3.326141117,2253362
246,12087,2.6,2,5.1,29351,42283,53821,10.47674532,7.3,8,27.33311695,32,38.2,62.1,62.4,56.7,79.7,28.9,28.7,7.004040793,6.8,6.9,2.487780975,2.399829122,-0.087951853,79589
247,12089,5.6,3,7.9,30233,46022,58712,12.6007567,9.9,10.5,13.53198761,15.2,17.8,78.5,80.6,78,71.2,34.4,35.2,8.263248142,6.4,7.1,1.265976449,1.578135026,0.312158577,57663
248,12091,5.7,2.7,7.1,27941,41474,54242,12.71944186,10.2,11.8,14.79326823,15.7,21.7,62.2,66.4,65.1,83.8,27.1,28,7.842547324,6.6,7.4,2.211169632,2.703844033,0.492674401,170498
249,12093,8.1,2.5,11.3,21427,30456,38339,12.39766082,10.7,12.5,23.00618122,18.8,24.3,72.4,74.8,72.7,59.1,33.9,35.4,14.78891479,11.8,14,0,2.283486494,2.283486494,35910
250,12095,5.4,3.4,9.1,30252,41311,50138,17.28180076,13.7,15.7,9.846260515,6.9,13.5,59.3,60.7,57.8,78.8,25.8,27.4,7.816428927,8.8,10,2.157653758,2.540319342,0.382665584,896344
251,12097,4.8,3.2,9.7,27260,38214,46328,12.83196482,12.8,16.6,18.36777247,15.7,29.3,65.7,67.7,64.6,73.7,33.9,35.2,6.934244236,9.1,10.7,1.56528091,2.017473173,0.452192263,172493
